mol_id,smiles
14671,Cc1ccc(S(=O)(=O)Nc2c(C)c(-n3cn[nH]c3=O)ccc2)cc1
14672,CN1CCC(O)(CNCc2cc3c(ccnc3)o2)C1
14673,CCc1nocc1CNc1cc2c(cc1)NC(=O)CCC2
14674,Cn1cc([C@@H]2C[C@H]2C(=O)NCCc2ccc(Cl)cc2)cn1
14675,O=C(c1cc2c(cncc2)c(=O)[nH]1)N1CCC2(CC1)CC2(F)F
14676,COCC(NC(=O)c1ccc(OC(F)(F)F)cc1)C1CCCO1
14677,Cc1csc(CNC(=O)C2CC(C(=O)O)=NN2c2ccccc2)n1
14678,O=C(O)COc1c(Cl)cc(NC(=O)CC2CCS(=O)(=O)C2)cc1
14679,O=C(O)c1csc(CC2CCNCC2)n1
14680,CNCC1CCCN1C(=O)CCc1noc(C)c1
14681,CN1C[C@@H]2CCCN(C(=O)NCc3cncn3C)[C@@H]2C1
14682,Cc1nsc(N2C(=O)[C@@H]3CC[C@@H](c4ccccc4)N3C2=O)c1
14683,CCCCNC(=O)Cc1noc(Cc2c(Cl)cc(F)cc2)n1
14684,CN(Cc1ccncc1)C(=O)c1c(-c2cc3c(cc2)OCO3)[nH]nc1
14685,CC1CCC(c2ccccc2)N(C(=O)c2nc(-n3cncn3)ccc2)C1
14686,O=C(NC1CCCC1)c1cnc(-c2ccccc2)o1
14687,CC(C)(C)N1CCC(NC(=O)NCC2CCCO2)CC1
14688,CCC1(C)COCCN1C(=O)c1cc(=O)[nH]c2c1cc(F)cc2
14689,COc1c(F)cc(C(C)NC(=O)Cn2nc(C)c3c2nccc3)cc1
14690,Fc1cc(F)c(C2(c3noc(CCc4nccnc4)n3)CCCC2)cc1
14691,CC(C)c1cc(OC(C(=O)N2CCC(C(N)=O)CC2)c2ccccc2)ccc1
14692,Cc1nc(C(=O)N2CCC(CC(=O)O)CC2)co1
14693,Cc1c(F)ccc(C(=O)NC2CC(n3cncn3)C2)c1
14694,CCn1nc(C(C)C)cc1C(=O)NC1CCOC(C)(C)C1
14695,Cn1cc(NC(=O)c2cn3cnnc3cc2)c(C(F)(F)F)n1
14696,Cc1cc(N2CC(O)(c3cnnn3C)C2)nc(-c2ccccn2)n1
14697,CC(C)(C)NC(=O)CCS(=O)(=O)c1c(Cl)ccc(Cl)c1
14698,COc1c(OC)cc(CCNC(=O)C(=O)NC2CC3(COC(C)C3)C2)cc1
14699,CCC(C)N(CC(=O)O)C(=O)Cc1ccccc1F
14700,Cc1c(N2C(=O)CN(CC(C)C)C2=O)cc(C(N)=O)cc1
14701,Cn1nc(C(=O)NC(c2cnccc2)C2CC2)cc1C(F)F
14702,O=C(c1ccc(-c2ccccc2)cc1)N1CC2CC3CC2C1C3O
14703,O=C(c1c2ccoc2c(F)cc1)N1CCCC(N2CCNC2=O)C1
14704,O=C(NCCc1c[nH]c2ccccc12)N1CCC[C@H]1CN1CCOCC1
14705,O=C(NCc1cc(N2CCOCC2)ncc1)C1CC1
14706,COc1c(C(=O)NCC2CN(C)CCO2)cc(F)cc1
14707,Cc1cc(C(=O)N2CC(=O)NCC2(C)C)c2c(C)nn(C)c2n1
14708,CCn1c(Cc2ccccc2C)nnc1N1CCCC(C)(OC)C1
14709,O=C(C1CCCN1S(=O)(=O)c1ccccc1F)N1CCNCC1
14710,COC(=O)c1cc(C(=O)N2CC(C)(C)O[C@@]3(C[C@@H]4CC[C@H]3C4)C2)ncc1
14711,C[C@@H](NC(=O)c1c(-n2cccc2)n(C)nc1)C(=O)O
14712,COc1ccc(C(C)Nc2c3ccsc3ncn2)cc1
14713,Cc1nn(C)c(=O)c(C(=O)N2CCc3c2c(F)ccc3)c1C
14714,COc1cc(OC)cc(N2CCCN(c3nc(F)ccc3)CC2)c1
14715,CS(=O)(=O)N1CCCCC1C(=O)N1CCC(C2CCOCC2)C1
14716,Cc1nc2ccnn2c(C)c1CCC(=O)N1CCCC1c1c(C)[nH]nc1C
14717,COc1c(C(=O)NCc2c(N3CCC(C(N)=O)CC3)nccc2)c(OC)ccc1
14718,O=C(Nc1c(-c2ccccc2)[nH]nc1)c1cc2c(cc1)[nH]cc2
14719,CCOc1ccc(C(=O)N2CCOC(c3cc(F)ccc3)C2)cc1
14720,O=C(C(NC(=O)N1CCCC2CC21)c1ccccc1)N1CCOCC1
14721,CC1(Cn2cc(C(=O)NC3(c4ccc(Cl)cc4)CCC3)nn2)COC1
14722,CC(C)N(C(=O)c1coc(C2CCOCC2)n1)c1ncc(Br)cc1
14723,COc1cc2c(cc1)c(=O)n(CC1(O)CCC1)cn2
14724,Cc1nc(-c2cc(NC(=O)c3cn(C)nc3)ccc2)n[nH]1
14725,COc1cccc(NC(=O)NC2CCCc3nn(C)cc32)c1
14726,O=C(O)CCCN1CCOC(c2ccc(OC(F)F)cc2)C1
14727,O=C(NC1CCN(CC(F)(F)F)CC1)c1c2cnccn2nc1
14728,CC(=O)N1CCC(C(=O)N2CC(n3cccn3)Cc3ccccc32)C1
14729,CC(C)(CNC(=O)NC1CCN(C(=O)C2CC2)CC1)C1=CCOCC1
14730,COc1ccccc1N1CCC(NC(=O)Cn2nc(C)c(Cl)c2C)CC1
14731,Cc1nc(Cn2nnc(NC(=O)C3CC3)c2C)no1
14732,O=C(CC1CCCCCC1)N1CCC(O)(C(=O)O)CC1
14733,CC(C)Oc1ccc(C(=O)N2CCC(c3n[nH]nn3)C2)cc1
14734,Cc1ccc(CN(C)C(=O)c2c(C)onc2-c2cccs2)o1
14735,CC(=O)N1CCCc2c1ccc(S(=O)(=O)NOCC(=O)O)c2
14736,Cc1cc(-n2ncc(NCc3nnnn3C(C)(C)C)c2C)c(C)cc1
14737,O=C(CCn1cc(Br)cn1)NC12CC3CC(CC(C3)C1)C2
14738,CCOc1cn(-c2ccccc2)nc1C(=O)N1CCN(c2ncccn2)CC1
14739,O=C(O)c1csc(CCNC(=O)c2ccco2)n1
14740,O=C1CC(CNS(=O)(=O)CCC2CCCCC2)CN1
14741,NC(=O)c1cnc(C(=O)N2CCC(CCC(=O)O)CC2)cc1
14742,CCOC(=O)c1c(N2CCC(C(=O)N3CCCC3)CC2)nccc1
14743,Cc1ncc(C(=O)N2CCc3c2cc(S(=O)(=O)N(C)C)cc3)cc1
14744,CC(CC(=O)O)C1CCCN(S(=O)(=O)c2c(F)c(F)c(F)cc2)C1
14745,O=C(Nc1c(C(=O)NC2CCC(O)CC2)c2c(CCCC2)s1)c1cnccc1
14746,CC1(Cn2cc(CNC3CCCCC3)nn2)COC1
14747,O=C(NC1CC1)N1CCC(c2noc(C(F)F)n2)CC1
14748,COc1c(F)cc(Cn2cc3C(=O)NCC(C)(C)Cc3n2)cc1
14749,CC1(C)CCC(C(=O)N2CCN(c3nc4ccccc4o3)CC2)O1
14750,Cc1cc(C(=O)O)cc(S(=O)(=O)N(C)CC2CCCOC2)c1C
14751,Fc1ccc(-c2csc3ncnc(NCCCn4ccnc4)c23)cc1
14752,Cc1nc(-c2ccccc2)c(C(=O)N2C[C@@H](C(F)(F)F)[C@H](C(=O)O)C2)s1
14753,CN(C)C(=O)c1ccc(NCc2ccncc2)cc1
14754,Cc1c(C(=O)NCc2nc(C(C)(C)C)cs2)nco1
14755,CC1COc2ccccc2CN1C(=O)c1csc(C2CC2)n1
14756,CNC(=O)C[C@@H]1CN(C(=O)NCc2c(Cl)cccn2)C[C@H]1O
14757,CC1CN(C(=O)c2ccnc3ccccc23)CCN1CC(F)(F)F
14758,CCC1CN(c2ccccc2)CCN1C(=O)Cc1c[nH]c2c1cccn2
14759,COc1cc(Oc2cnc(C(=O)NC3(CCO)CCOCC3)cc2)ccc1
14760,CCc1cc(N2CCC(O)(CN(C)C)C2)ncn1
14761,CO[C@H]1CCN(S(=O)(=O)c2c(C)nc(C)s2)C1
14762,O=C(O)C1CCCN1C(=O)c1ccc(-c2cncnc2)cc1
14763,CCOc1ccc(NC(=O)c2cncc(N3CCCC3)n2)cc1
14764,CCC(C)NC(=O)C(C)N1CCC(c2c[nH]c3ccccc23)CC1
14765,CC(C)c1cc(NC(=O)c2cc3c(cc2)n(C2CCCC2)c(=O)[nH]3)n[nH]1
14766,COc1c(NS(C)(=O)=O)cc(NC(=O)c2csc3c2CCCC3)cc1
14767,CNc1nc(C)cc(C(=O)NCC2CCCO2)n1
14768,O=C(C1CCCCS1(=O)=O)N1CCOCC12CC2
14769,Cc1c(CNC(=O)N2CCCCC2CCC(=O)O)cn[nH]1
14770,Cc1ccccc1S(=O)(=O)NC(=O)C1CCN(C)C(=O)C1
14771,COc1ccc(C2CCN(C(=O)c3ncc(C(N)=O)cc3)C2)cc1
14772,O=C(c1c2ncccn2nc1)N1CCC(Cc2cc(F)ccc2)CC1
14773,Cc1c(C)c(N2CC(C(=O)Nc3ccnn3C(C)(C)C)CC2=O)ccc1
14774,CCN1CCC(CNc2ncnc3ccccc23)CC1
14775,Cc1cc(C(=O)NCC2CCN(CC(F)(F)F)C2)n[nH]1
14776,CCc1c(C)cc(C(=O)N2CCN3C(=O)NC(=O)C3C2)s1
14777,O=C(c1cc(-n2ccnn2)cnc1)N1CCCc2c1cc(F)cc2
14778,CC(C(=O)Nc1cc2c(cc1)OCO2)N1CCCC(O)(C(N)=O)C1
14779,COc1ccccc1Cn1cnc2c(c(S(C)(=O)=O)nn2C)c1=O
14780,CC(C)(C)C(=O)NCCc1ccc(S(=O)(=O)N2CCc3c2ccc(F)c3)s1
14781,Cc1nccc(C(=O)N2CCN3CCCCC3C2)n1
14782,CC(C)Cn1cc(NC(=O)c2c3ccccn3cn2)cn1
14783,COCC(=O)N1CCN(S(=O)(=O)c2c(C)cnn2C)CC1
14784,CCn1cnnc1C1CCCN(C(=O)c2cnc(N(C)C)cn2)C1
14785,CN(CC1(C)COC1)C(=O)Nc1c2sc(C(F)F)nc2ccc1
14786,Cc1cc(NC(=O)CN2CCC(NC(=O)c3ccccc3C)CC2)no1
14787,O=C1CCc2cc(C(=O)NCC3(N4CCOCC4)CCCCC3)c(F)cc2N1
14788,COc1ccccc1C(=O)Nc1n[nH]c(C2CC2)c1C
14789,CC(c1ccc(Cl)cc1)N1CCc2c(C1)n(C)[nH]c2=O
14790,O=C(Nc1cn(CC2CCCO2)nc1)NC1CCC(O)CC1
14791,O=c1[nH]c2ccccc2c(=O)n1CCN1CCc2ccccc2C1
14792,Cc1noc(C2CCCN2C(=O)c2cc(Br)cnc2)c1
14793,O=C(O)C1CCS(=O)(=O)C12CN(C(=O)CCc1ccccc1Cl)C2
14794,Cn1cnc(C(=O)N2CCCC2c2ccc(F)cc2)c1
14795,CC(C)[C@@H](NC(=O)c1cc2c(cc1)OCCCO2)C(=O)O
14796,COC1(CNC(=O)N2CCN(C3CC3)C(=O)C2)CCCCC1
14797,Cc1ccc(-c2nn(CC(=O)N(C)c3ccc(F)cc3)nn2)cc1
14798,O=C1Cc2c(ccc(CCCc3nc(-c4ccc(F)cc4)no3)c2)N1
14799,CC(=O)N1CCC(CNc2c3ncn(-c4ccccc4)c3ncn2)CC1
14800,O=C(Nc1c(F)cc(OC(F)F)cc1)c1cc(Nc2ncccn2)ccc1
14801,CC(=O)N1CCC(NC(=O)C2CCCCN2C(=O)c2n[nH]c(=O)cc2)c2ccccc21
14802,O=C(NCCc1n[nH]c(=O)[nH]1)[C@@H]1C[C@H]1c1ccccc1
14803,CCN(CC)C(=O)CCC1CCN(C(=O)c2nscc2)CC1
14804,Brc1c2cccnc2c(NCCN2CCOCC2)nc1
14805,CCc1nc(CN2CCN(C(=O)c3c(C)n(C)nc3C)CC2)cs1
14806,Cc1nc2cc(=O)[nH]n2c(C)c1CCC(=O)N(C)Cc1ccc(Cl)cc1
14807,Cc1cc(C(=O)NC2CCCC2CN)cc(F)c1
14808,Cc1c(C)sc(C(=O)Nc2cn(CC(=O)O)nc2)c1
14809,CCn1ccc(NC(=O)Nc2cccc(CCC(=O)O)c2)n1
14810,COc1c(-n2ccc(C(=O)N(C)CC(O)C3CC3)n2)cc(C)cc1
14811,O=C(NC1CCc2c1cccc2Cl)N1CCn2cnnc2C1
14812,COCC1(O)CCN(C(=O)c2cc(C3CC3)nc3ccccc23)CC1
14813,O=C(NC1CC1)C1CCCN(C(=O)c2c(OCC(F)F)nccc2)C1
14814,O=C(O)C(c1ccccc1)C1CCNCC1
14815,c1nccc(-c2nc(C3(c4ccncc4)CCC3)no2)c1
14816,Cn1nc(C2CC2)cc1S(=O)(=O)N1CCC[C@@]1(C)C(=O)O
14817,CN(CC1(O)CCCC1)C(=O)c1nn(-c2ccccc2)c2c1CCC2
14818,Cc1noc([C@H]2CCCO[C@@H]2C2CCN(C[C@@H](O)CO)CC2)n1
14819,O=C(NCc1c(N2CCOCC2)nccc1)N1CCCC1Cc1ccccc1
14820,CCNC(=O)C1CN(C(=O)c2nnc(-c3ccccc3)o2)C1
14821,CCC1(O)CCN(C(=O)NCc2cc(Cl)ccc2)C1
14822,O=C(CCC1CCNC1)Nc1cc2c(cc1)nc(C1CC1)s2
14823,CCCOc1cc2c(cc1)CN(C(=O)Cc1cn(CC)nn1)CC2
14824,Cc1c(C)n(-c2ccc(NC(=O)c3cc(-c4ccccn4)n[nH]3)cc2)cn1
14825,CCN1CCN(C(=O)c2ccc(NC(=O)c3c4cc[nH]c4nc(C)n3)cc2)CC1
14826,O=C(NC1CCCc2c1ccc(=O)[nH]2)C1CCCN1
14827,COc1ccc(C(NC(=O)c2ncnc(C)c2)C(=O)O)cc1
14828,COCC1(C(=O)O)CCN(C(=O)c2cc3c(cc2)CCCC3)C1
14829,Cn1c(=O)c2c(ncc(NC(=O)CCC3CCNC3)c2)n(C)c1=O
14830,Cc1nn(-c2ccc(F)cc2)c(C)c1C(=O)N1CC(=O)N(C)C(C)C1
14831,Cn1nc2CCCc2c1NC(=O)C1CCCN(C(=O)Cc2ccccc2)C1
14832,Cc1ccc(CC(=O)N2CCN(CC(=O)Nc3nc4c(CCC4)s3)CC2)cc1
14833,Cn1nc(N)c2c1CN(c1ncnc3c1CCCC3)C2
14834,CC(C)c1cn(CC(=O)NC(C)c2ccc(F)cc2)nc1
14835,O=C(NC1CCCN(c2ccccc2F)C1)C1CCOCC1
14836,Cc1ccccc1S(=O)(=O)NC1CCN(C(=O)C2CC2)CC1
14837,COC(=O)C1CCN(CCCNC(=O)c2cc3c(ccn3C)[nH]2)CC1
14838,O=C(c1cc(S(=O)(=O)N2CCCC2Cc2ccccc2Cl)c[nH]1)N1CCCC1
14839,Cc1nc2c(C(=O)Nc3ccccc3)cnn2c(C)c1
14840,O=C(NC1CCC(F)(F)CC1)NC1CC12CCOCC2
14841,CC(C)(C(=O)NCC1CCC(CN)CC1)n1ccc(N)n1
14842,CCCN(Cc1ccc(C)cc1)C(=O)C1CCC(C(=O)O)O1
14843,O=C(NC1CC1)C(c1ccc(F)cc1)N1CCC(N2CCCC2)C1
14844,CCC1(CC)NC(=O)N(CC(=O)N2CCc3c(cc(O)cc3)C2)C1=O
14845,COc1cccc(CNC(=O)N2CCC(C(=O)NCc3ccc(F)cc3)CC2)c1
14846,CC(C)Nc1ncc(C(=O)NC2(C)CCOC2)cc1
14847,Cn1nncc1S(=O)(=O)N1CCC(C)(C)C1C(=O)O
14848,Cc1cccn2cc(CC(=O)N3C[C@@H]4CS(=O)(=O)C[C@@H]4C3)nc12
14849,O=C(c1nn(-c2ccccc2)cn1)N1CCC(Cc2ccccc2)CC1
14850,O=C(c1coc(-c2ccccc2)n1)N1CC(n2cccn2)Cc2ccccc21
14851,CCN1CCN(C(=O)CC2CCN(C(=O)C3(c4cnccc4)CCCC3)CC2)CC1
14852,CC(C)c1cc(N2CCCC2c2cnccc2)ncn1
14853,Cc1nc(C(F)(F)F)cc(N2CCC[C@@H](C(=O)O)C2)n1
14854,CCOc1ncnc(N2CCC(N3CCCNC3=O)CC2)c1
14855,O=C(O)c1ccc(NC(=O)C2CCN(C(=O)N3CCCC3)CC2)cc1
14856,CC(C)c1ccc(-c2nc(C(=O)NCCC(=O)NCc3cnccc3)cs2)cc1
14857,CC1CCN(C(=O)CN2CCCC2(C)C(=O)O)CC1
14858,CC1OCCC1C(=O)Nc1cc2c(cc1)CCN(C)C2=O
14859,CC1OCCN(Cc2nc3c(c4c(CCC4)s3)c(=O)[nH]2)C1C
14860,CN1CCC(CN(C)c2nc(-c3cnccc3)nc3ccccc23)C1
14861,O=C(O)CC(NC(=O)Cn1c(=O)[nH]c2ccccc21)c1cccs1
14862,Cn1cc(C2CCCCN2C(=O)c2cn(-c3cc(Cl)ccc3)cn2)cn1
14863,CCOc1c(C(=O)O)cc(S(=O)(=O)Nc2cc(N3CCOCC3)cc(F)c2)cc1
14864,CCC1CC(C(=O)Nc2c[nH]c(C(N)=O)c2)CCO1
14865,CNC(=O)c1cc(S(=O)(=O)N2CC(CO)C2)cn1C
14866,Cc1c(NC(=O)C(C)Oc2ccc(F)cc2)c(=O)n(C)cc1
14867,O=C(NCc1ccc(Br)s1)NCC1CCCO1
14868,COc1cc(S(=O)(=O)NCC2(C(=O)O)CCOCC2)cnc1
14869,CC12CC3CC(C1)CC(C(=O)N1CCN(S(N)(=O)=O)CC1)(C3)C2
14870,NC(=O)C1(CNc2nc3cc(Cl)c(Cl)cc3nc2)CCOCC1
14871,O=C(NCc1ccccc1N1CCCC1)N1CCN(C(=O)N2CCCC2)CC1
14872,CC(C)NC(=O)Nc1noc(C2(C)CCCC2)c1
14873,CN(Cc1ccc(O)cc1)C(=O)CC1(O)CCCCC1
14874,O=C(c1ccccn1)N1CCC(c2nnc3CCCn32)CC1
14875,FC(F)(F)c1c(Cl)ccc(-c2cc(-c3n[nH]nn3)cnc2)c1
14876,Cc1ccc(-c2nc(CC(=O)N3CCOCC3CCO)cs2)o1
14877,O=C(CN1CCCCC1CCO)NCCc1nc2ccccc2s1
14878,O=C(c1cc(C(F)(F)F)ccc1)N1CCC(C(=O)N2CCOCC2)CC1
14879,CC(=O)N1CCN(c2c3c(C)c(C)[nH]c3ncn2)CC1
14880,CS(=O)(=O)C1CCN(C(=O)c2cc(C3CC3)ncc2)C1
14881,CC(NC(=O)c1c(-c2cnccc2)[nH]nc1)c1ccc(Cl)cc1
14882,Cc1nc(N(C)C(=O)Cn2nc(C(F)(F)F)c3c2CCC3)ccc1
14883,O=C(NCC1CC1)C1CCCN(CC(=O)N2CCCC(C(F)(F)F)C2)C1
14884,O=C(Nc1nc(C2CC2)ns1)NC1CCNC1=O
14885,Cn1c(C(=O)N2CCN(c3ccncc3)CC2)c[nH]c1=O
14886,Cc1c(-n2cc(C(=O)NCC3CCCO3)nn2)ccc(F)c1
14887,Cc1nccn1CCCC(=O)N1CCC(CN2CCCC2)CC1
14888,CSCCNC(=O)c1c2cnn(C(C)C)c2nc(-c2ccco2)c1
14889,Cc1csc(=O)n1CCC(=O)N1CCC(CCN2CCOCC2)CC1
14890,NC(=O)C1CCCN1C1CCN(C(=O)c2cc3c(cccc3Br)[nH]2)CC1
14891,CCOC(=O)C1CCN(C(=O)COC(C)CC)CC1
14892,CCOCc1ccccc1CNc1nn2nc(C)nc2cc1
14893,Cc1csc(Nc2ccc(NC(=O)c3nn(C)cc3)cc2)n1
14894,CCNS(=O)(=O)C1CCN(C(C(=O)O)c2ccccc2C)C1
14895,O=C1CN(CC(=O)Nc2nn(CC(F)F)c3ccccc23)CCN1
14896,COc1ncnc(N2CCN(C(=O)c3c(Cl)ccc(O)c3)CC2)c1
14897,O=C(c1cc(F)ccc1)N1CCCN(C(=O)c2c(-c3ccccc3)scn2)CC1
14898,CC(CCC1CCCCC1)NC(=O)c1nnccc1
14899,CC(CS(C)(=O)=O)N(C)c1nc2c(cccc2F)o1
14900,COc1ncnc(C(=O)N2CCCC(C(=O)N3CCCC3)C2)c1
14901,CCNC(=O)N1CCN(C(=O)Cn2nnc3ccccc3c2=O)CC1
14902,O=C(c1cnc2ccccn12)N1CCN(c2c3sccc3ncn2)CC1
14903,COc1ccc(CCC(=O)N(C)C2CCNCC2)cc1
14904,CC(C)S(=O)(=O)NC(=O)c1cc2c(cc1)OCC2(C)C
14905,CCc1nccc(N2CCN(c3ncc(C(=O)O)cc3)CC2)c1
14906,C[C@H](NC(=O)CN1C(=O)CCOc2ccccc21)c1ccccc1
14907,O=C(Nc1cc(OCc2cn3ccccc3n2)ccc1)C1CCCC1
14908,CS(=O)(=O)C1CCN(C(=O)Cc2coc3c2cc2CCCc2c3)C1
14909,O=C(c1c[nH]c(=O)cc1)N1CCN2C(=O)NCC2C1
14910,CCOc1ccc(C(=O)Nc2c(C)ccn(C)c2=O)cc1
14911,CN(Cc1nc2c(CCCC2)s1)C(=O)c1ccc[nH]c1=O
14912,CC1(C)CC1C(=O)N1CCCN(C(=O)c2ccc(F)cc2)CC1
14913,COC[C@@H]1C[C@H](OC)CN1C(=O)Nc1cn(Cc2ccccc2)nc1
14914,CC(C)c1nnc(CNc2ncc(S(=O)(=O)N3CCCC3)cc2)n1C
14915,O=C(NCC12CC3CC(CC(C3)C1)C2)N1CCC2(CC1)CCS(=O)(=O)CC2
14916,CC1CCCCN1C(=O)N(CCC(=O)O)C1CC1
14917,O=C(O)CC1CCN(C(=O)c2noc(C3CC3)c2)CC1
14918,CC(C)(C)c1nsc(NC(=O)N[C@@H]2C=C[C@H](CO)C2)n1
14919,Cc1nc(C(=O)NCc2nc(N3CCOCC3)ccc2)ccc1
14920,COc1c(OC)cc2CCN(C(=O)c3c(C)nncc3)CCc2c1
14921,CCn1c(=O)n(CC(=O)Nc2cnc(CC3CC3)nc2)c2ccccc21
14922,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@]2(C[C@@H]3CC[C@H]2C3)O1
14923,CC(C)(C)NC(=O)c1cccc(-c2ccncc2)c1
14924,CC(CN1CCOCC1)Nc1c2ccsc2ncn1
14925,O=C(c1cc(=O)[nH]c(C2CC2)n1)N1CCCc2c1cccn2
14926,Cc1nc2c(ccc(C(=O)NC3CCNC34CCC4)c2)c(=O)[nH]1
14927,OCc1nc(N2Cc3ccccc3OC3(CCOCC3)C2)ncc1
14928,Cc1cc(COCC(=O)N(C)c2ncc(Br)cc2)no1
14929,CC(C)(C(=O)Nc1ccc(CC2NC(=O)NC2=O)cc1)c1ccccc1
14930,Cc1cc(C)c(S(=O)(=O)Nc2ncn[nH]2)c(C)c1
14931,CN(C)c1ncc(C(=O)N2CCN(C3CC3)C(=O)C2)cc1
14932,COc1c(N2CCNC2=O)cc(C(=O)NC2(C)CCOC2)cc1
14933,Cc1c(CNC(=O)N2CCC(N3CCCNC3=O)CC2)cccn1
14934,CC(Cc1cc(Cl)ccc1)C(=O)N1CCc2nn(C)c(=O)cc2C1
14935,O=C(c1cn(-c2ccccc2C(F)(F)F)nn1)N1CCN2CCCC2C1
14936,CN1CCCCC1CN1CCN(S(=O)(=O)c2cc(C(=O)O)cc(F)c2)CC1
14937,Cc1cc(C(=O)NCC(C)(O)C(=O)O)c(F)cc1
14938,CCC1CN(S(=O)(=O)C(C)C)CCC1NC(C)=O
14939,O=C(O)c1nc(N2CCCC(C(=O)Nc3ccccc3)C2)ccc1
14940,O=S(=O)(Cc1ccc(C(F)F)cc1)NCC1(c2ccccn2)CC1
14941,Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCCC3)c(C)o2)cc(Cl)cc1
14942,COc1nc(N2CC(O)(c3cnnn3C)C2)ncc1
14943,O=C(NCC1(O)CCCCC1)c1nc2ccccc2cc1
14944,NCC1CCN(CC(=O)Nc2c(Cl)ccc(Cl)c2)C1
14945,Cn1cc(CCNC(=O)N2CCCC2c2ccc(F)cc2)cn1
14946,CN(C)C(=O)N1CCC(C(=O)N(C)c2nc3ccccc3o2)CC1
14947,CC(C)N(C)CC1CCN(C(=O)c2n[nH]nc2-c2ccccc2)CC1
14948,Cc1coc(-c2cc(NC(=O)N3CCCC(c4nc(N)ncc4)C3)c(C)cc2)n1
14949,COc1cc(OC)cc(-c2nnc3CCCCn32)c1
14950,CC(Oc1ccccc1)C(=O)Nc1nccnc1C1CC1
14951,Cc1c(NC(=O)c2nnc(N3CCCC3)cc2)ccc(F)c1
14952,CCC(CC(=O)N1CCC(O)(c2n[nH]nn2)CC1)c1ccccc1
14953,O=C(NCc1cn(Cc2ccccc2)nc1)N1CCOCC2(CC2)C1
14954,O=C(O)CC1CCCN(C(=O)c2cc(C3CC3)nc(C(F)(F)F)c2)C1
14955,O=C(CCc1nc(-c2ccco2)no1)N1CCC(CCN2CCOCC2)CC1
14956,O=C(CC1CC2CCC1C2)N1CCCc2n[nH]nc21
14957,COC(=O)c1c(F)ccc(NC(=O)N2CCCC2)c1F
14958,COC1(CS(=O)(=O)N2CC3CCCC3(N)C2)CCOCC1
14959,CN1CCC2CN(S(=O)(=O)C3=Cc4ccccc4CC3)CC2C1
14960,CCc1c[nH]c2c1c(N1CCC(C(=O)N3CCOCC3)CC1)ncn2
14961,NCC1CCCn2ncc(C(=O)N(Cc3ccccc3C(F)(F)F)C3CC3)c12
14962,CN(CCNS(C)(=O)=O)C(=O)c1ccc(F)cc1
14963,O=C(Nc1ccccc1Cc1ccccc1)C1CCNCC1
14964,Cc1c(C(=O)NCC2CCN(S(C)(=O)=O)CC2)cccn1
14965,COc1cc(OCC(=O)N2CCN(C)c3ccccc3C2)ccc1
14966,NCc1cn2cc(C(=O)N3CCCC3c3ccc(F)cc3)nc2cc1
14967,C=CCCC(=O)Nc1nc(-c2ccc(NS(C)(=O)=O)cc2)cs1
14968,Cc1nnc2CN(C(=O)CC(C)Cc3ccc(Cl)cc3)C(C(=O)O)Cn12
14969,CC(F)(F)c1cnc(Cn2cc(CCNC(=O)C34CCC(C(=O)O)(CC3)CC4)nn2)cc1
14970,O=C(O)CC1CCCCN1C(=O)c1cncs1
14971,O=c1nc(CN2CCNCC2)[nH]c2c1cc(Cl)cc2
14972,Cc1nc(-c2cc(NC(=O)c3n[nH]c(=O)cc3)ccc2)n[nH]1
14973,Cc1c(C)sc(C(=O)NCc2cnc(-n3ccnc3)cc2)c1
14974,Cn1c(=O)[nH]c2c1cc(C(=O)N1CCOC(c3ccco3)C1)cc2
14975,COC1CCN(c2nnc(-c3cc(-c4ccccc4)n[nH]3)n2C)CC1
14976,O=C(NCc1cn(CCc2c(Cl)ccc(Cl)c2)nn1)C1CCNCC1
14977,CN1C[C@H]2CN(C(=O)Cc3cncc(O)c3)C[C@@]2(C)C1
14978,Cc1c(C#N)ccc(N2CCC[C@@H](CN3CCOCC3)C2)n1
14979,CC(C)c1ccc(-c2noc(C3CN(C(C)C)CCO3)n2)cc1
14980,CN(CC(O)CN1C(=O)CC2(CCc3ccccc32)C1=O)C1CC1
14981,NC(=O)c1cc(NC(=O)c2c(-n3cccc3)sc3c2CCC3)ccc1
14982,O=C(CCSCc1nc(=O)c2ccccc2[nH]1)N1C2CCC1CC(O)C2
14983,O=C(NCc1cnc2CCCCn12)C1CCCN1C(=O)c1ccc(Br)cc1
14984,COC(=O)c1c[nH]c2c(CNCC2)c1=O
14985,O=C(Nc1ccncc1)c1ccnn1C1CCCC1
14986,CCc1cc(CC)nc(N2CCN(c3ccccn3)CC2)n1
14987,CCn1ccc(CC(=O)NC2CC(C(=O)O)c3ccccc32)n1
14988,CN(C)C(=O)N1CCC(C(=O)N2CC(CO)OC(C)(C)C2)CC1
14989,Cn1cc(-c2ccc(C(=O)N3CCC(c4ccnn4C)CC3)o2)cn1
14990,N#Cc1cnc2c(F)cc(F)cc2c1N1CCCC1
14991,CC(C)n1cc(CN2CCCC(CCC(=O)O)C2)cn1
14992,Cc1nccc(C(=O)Nc2nn(-c3c(Cl)cccn3)cc2)n1
14993,CCC1C(C(=O)O)CCN1S(=O)(=O)c1cnc2ccsc2c1
